name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_035\test_component37.seg	7	Nucleus	11408000	10624	461,9130435	26,00385019	0,493591
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_035\test_component37.seg	8	Cytoplasm	7440000	2534	168,9333333	31,7836588	0,321907174
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_035\test_component37.seg	9	Cytoplasm	6448000	2262	174	26,50947006	0,366648837
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_035\test_component37.seg	10	Cytoplasm	5952000	1892	157,6666667	24,04424901	0,338445081
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component01.seg	1	Mixed	199065600	80148	494,7407407	29,21271396	0,206488348
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component02.seg	1	Cytoplasm	55296000	23124	513,8666667	23,6244933	0,331453957
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component02.seg	2	Mixed	41779200	18523	544,7941176	23,85956824	0,28334566
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component02.seg	3	Cytoplasm	33177600	11586	429,1111111	24,41084078	0,26999057
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component02.seg	4	Nucleus	30720000	23397	935,88	21,99659631	1,237982739
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component02.seg	5	Cytoplasm	13516800	4384	398,5454545	15,90772522	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component02.seg	6	Mixed	12288000	5696	569,6	16,90283671	2,831018181
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	1	Cytoplasm	129024000	49703	473,3619048	27,26803103	0,119032209
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	2	Cytoplasm	57753600	23383	497,5106383	22,852182	0,375461104
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	3	Nucleus	33177600	20356	753,9259259	25,69488877	0,238522968
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	4	Cytoplasm	30720000	11027	441,08	20,60760248	0,919904317
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	5	Nucleus	20889600	13164	774,3529412	19,57461479	0,841828263
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	6	Cytoplasm	18432000	6139	409,2666667	21,69158453	0,818363155
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component03.seg	7	Cytoplasm	13516800	5631	511,9090909	25,21566375	0,600132981
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component04.seg	1	Cytoplasm	51609600	17251	410,7380952	22,91149348	0,309357026
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component04.seg	2	Cytoplasm	36864000	10258	341,9333333	28,48946061	0,160598236
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component04.seg	3	Cytoplasm	34406400	11970	427,5	26,38142339	0,223678956
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component04.seg	4	Cytoplasm	33177600	9280	343,7037037	20,59107042	0,993496662
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component04.seg	5	Cytoplasm	19660800	5821	363,8125	23,01000651	0,792308953
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component05.seg	1	Mixed	131481600	72515	677,7102804	23,18293292	0,288129976
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component05.seg	2	Cytoplasm	87244800	35933	506,0985915	24,17289663	0,201971178
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component05.seg	3	Cytoplasm	79872000	33243	511,4307692	22,41811609	0,183619167
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component05.seg	4	Nucleus	22118400	16612	922,8888889	25,03397972	0,891347572
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component05.seg	5	Cytoplasm	17203200	7176	512,5714286	15,92892695	1,641201618
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component05.seg	6	Cytoplasm	14745600	4950	412,5	17,51177889	2,291969722
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component06.seg	1	Mixed	46694400	27223	716,3947368	20,80814662	0,934803557
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component06.seg	2	Cytoplasm	35635200	15712	541,7931034	21,86900373	0,7813579
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component06.seg	3	Cytoplasm	13516800	5166	469,6363636	18,52779068	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component07.seg	1	Mixed	31948800	14107	542,5769231	32,87245456	0,070012891
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component07.seg	2	Cytoplasm	23347200	10167	535,1052632	27,11526642	0,199583511
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component07.seg	3	Cytoplasm	20889600	9009	529,9411765	27,8152636	0,157137532
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	1	Cytoplasm	116736000	42750	450	25,8066523	0,113217107
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	2	Cytoplasm	76185600	35272	568,9032258	22,39777207	0,456669896
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	3	Cytoplasm	67584000	22384	406,9818182	22,39891075	0,389615142
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	4	Cytoplasm	44236800	15608	433,5555556	22,53403667	0,318030623
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	5	Cytoplasm	28262400	11783	512,3043478	25,59782082	0,229991967
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	6	Cytoplasm	22118400	10719	595,5	25,95189995	0,662331108
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	7	Cytoplasm	20889600	6678	392,8235294	21,65647672	0,841828263
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	8	Nucleus	15974400	10284	791,0769231	23,5213268	0,427992668
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	9	Cytoplasm	14745600	3953	329,4166667	25,29375232	0,594231715
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component08.seg	10	Cytoplasm	12288000	4233	423,3	23,86078006	0,63908273
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component09.seg	1	Nucleus	55296000	39833	885,1777778	23,21574457	0,359484036
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component09.seg	2	Cytoplasm	27033600	12359	561,7727273	21,23337268	0,77932898
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component09.seg	3	Cytoplasm	24576000	8727	436,35	23,77347787	0,199993015
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component09.seg	4	Nucleus	14745600	12039	1003,25	17,51177889	2,291969722
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component10.seg	1	Cytoplasm	55296000	20887	464,1555556	24,28035306	0,359484036
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component10.seg	2	Nucleus	25804800	14366	684,0952381	20,41543256	0,909010761
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component11.seg	1	Cytoplasm	92160000	60047	800,6266667	22,42569102	0,531293375
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component11.seg	2	Cytoplasm	72499200	35639	604,0508475	23,67602414	0,178966826
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component11.seg	3	Cytoplasm	58982400	34481	718,3541667	22,37609488	0,319321705
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component11.seg	4	Cytoplasm	49152000	26415	660,375	22,90979599	0,473805567
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component11.seg	5	Cytoplasm	22118400	11637	646,5	20,16083479	0,637632802
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component12.seg	1	Cytoplasm	31948800	12770	491,1538462	20,14616809	0,855985336
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component13.seg	1	Cytoplasm	22118400	9977	554,2777778	21,31220332	0,779152081
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component13.seg	2	Cytoplasm	14745600	4340	361,6666667	24,28828434	0,51943472
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component13.seg	3	Cytoplasm	14745600	4311	359,25	29,40949875	0,126052744
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component13.seg	4	Cytoplasm	12288000	4951	495,1	21,45344576	0,545575437
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component14.seg	1	Cytoplasm	120422400	33823	345,1326531	25,85950287	0,113231457
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component14.seg	2	Cytoplasm	54067200	17643	400,9772727	22,51911858	0,351495502
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component14.seg	3	Nucleus	54067200	34108	775,1818182	24,0838157	0,388704095
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component14.seg	4	Nucleus	28262400	14155	615,4347826	30,16356507	0,194449108
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component14.seg	5	Nucleus	27033600	14523	660,1363636	19,48745835	0,952296987
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component14.seg	6	Nucleus	25804800	15958	759,9047619	20,41543256	0,743904935
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component15.seg	1	Cytoplasm	40550400	17419	527,8484848	21,60036404	1,086442926
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component15.seg	2	Cytoplasm	12288000	4868	486,8	16,90283671	2,831018181
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component16.seg	1	Cytoplasm	58982400	16340	340,4166667	22,14796247	0,383449638
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component16.seg	2	Mixed	52838400	28152	654,6976744	26,62171207	0,11980148
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component16.seg	3	Cytoplasm	47923200	12951	332,0769231	22,80046784	0,360491985
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component16.seg	4	Cytoplasm	14745600	4724	393,6666667	20,44015885	0,766899277
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component16.seg	5	Cytoplasm	13516800	5882	534,7272727	15,90772522	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component17.seg	1	Cytoplasm	45465600	22474	607,4054054	21,82384234	0,369987077
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component17.seg	2	Cytoplasm	25804800	11617	553,1904762	21,84991079	0,772719626
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component17.seg	3	Cytoplasm	15974400	7591	583,9230769	20,43604576	0,709248068
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component17.seg	4	Cytoplasm	13516800	6453	586,6363636	22,29835511	0,702991003
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	1	Cytoplasm	115507200	32764	348,5531915	25,06046851	0,246455404
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	2	Cytoplasm	55296000	17303	384,5111111	22,65948373	0,33586779
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	3	Cytoplasm	36864000	10879	362,6333333	20,83403216	0,677334543
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	4	Cytoplasm	25804800	7513	357,7619048	26,76308938	0,209992665
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	5	Cytoplasm	23347200	8466	445,5789474	22,56442546	0,699127281
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	6	Cytoplasm	19660800	6959	434,9375	32,03181944	0,15018965
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	7	Nucleus	18432000	10301	686,7333333	24,03401191	0,742789643
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	8	Cytoplasm	15974400	7421	570,8461538	23,5213268	0,427992668
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	9	Cytoplasm	13516800	4112	373,8181818	15,90772522	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component18.seg	10	Cytoplasm	12288000	4069	406,9	24,52819062	0,676344725
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component19.seg	1	Cytoplasm	24576000	7674	383,7	22,94240633	0,865724534
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	1	Cytoplasm	95846400	26792	343,4871795	23,49968627	0,55254511
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	2	Cytoplasm	82329600	29084	434,0895522	22,66138779	0,391539828
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	3	Nucleus	73728000	48206	803,4333333	23,54383024	0,4250347
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	4	Mixed	18432000	9421	628,0666667	30,04077567	0,125005438
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	5	Cytoplasm	18432000	8294	552,9333333	24,54400695	0,742789643
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	6	Mixed	14745600	7233	602,75	17,51177889	1,532676584
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component20.seg	7	Nucleus	12288000	7561	756,1	19,75350321	2,831018181
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	1	Cytoplasm	142540800	46110	397,5	25,87997621	0,144994936
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	2	Cytoplasm	138854400	35651	315,4955752	24,04490773	0,27421763
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	3	Cytoplasm	81100800	19609	297,1060606	20,85953426	0,48613247
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	4	Cytoplasm	63897600	16003	307,75	23,4706882	0,415403775
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	5	Cytoplasm	60211200	18400	375,5102041	23,82072887	0,360916531
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	6	Cytoplasm	45465600	17033	460,3513514	21,02015123	0,910203464
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	7	Cytoplasm	41779200	10711	315,0294118	26,85713557	0,149150759
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	8	Cytoplasm	41779200	16703	491,2647059	25,85112736	0,101647752
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	9	Cytoplasm	14745600	4064	338,6666667	22,13904957	0,766899277
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component21.seg	10	Cytoplasm	13516800	4101	372,8181818	21,69161823	0,702991003
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component01.seg	1	Cytoplasm	10560000	6200	281,8181818	24,10053248	0,546834184
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component02.seg	1	Cytoplasm	24480000	11302	221,6078431	30,64383484	0,061033596
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component02.seg	2	Cytoplasm	23040000	19151	398,9791667	25,98794592	0,182633663
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component02.seg	3	Mixed	14400000	12388	412,9333333	30,61119879	0,114146039
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component02.seg	4	Cytoplasm	7680000	4098	256,125	31,95713818	0,06361812
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component02.seg	5	Cytoplasm	7200000	4476	298,4	25,5196393	0,372841489
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component03.seg	1	Cytoplasm	5280000	3666	333,2727273	17,34808865	3,361555592
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component05.seg	1	Cytoplasm	14400000	7144	238,1333333	28,72841687	0,119283975
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component05.seg	2	Cytoplasm	12960000	7492	277,4814815	25,27607564	0,491343057
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component05.seg	3	Cytoplasm	10560000	6465	293,8636364	26,58999446	0,502659481
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component05.seg	4	Cytoplasm	6720000	5431	387,9285714	23,96449566	0,418342066
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component06.seg	1	Cytoplasm	18240000	7881	207,3947368	28,28096469	0,144584983
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component06.seg	2	Cytoplasm	6720000	3725	266,0714286	23,57693442	0,389386579
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component07.seg	1	Cytoplasm	18240000	14109	371,2894737	27,12815612	0,141937487
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component07.seg	2	Cytoplasm	14400000	5986	199,5333333	22,06261393	0,685444747
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component07.seg	3	Cytoplasm	5280000	2267	206,0909091	29,02856704	0,328697338
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component08.seg	1	Cytoplasm	8160000	4105	241,4705882	24,72563792	0,451577961
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component08.seg	2	Cytoplasm	7200000	3952	263,4666667	25,89958043	0,398451142
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component08.seg	3	Cytoplasm	5760000	2618	218,1666667	27,05673281	0,358578914
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component09.seg	1	Cytoplasm	17760000	8979	242,6756757	23,39407503	0,139911997
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component09.seg	2	Nucleus	7680000	9396	587,25	17,98429678	2,562345156
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component09.seg	3	Mixed	5760000	5340	445	19,2	1,921758867
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component09.seg	4	Cytoplasm	5280000	3923	356,6363636	17,34808865	3,361555592
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component11.seg	1	Cytoplasm	27840000	17685	304,9137931	30,62775867	0,071033569
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component11.seg	2	Nucleus	16800000	19831	566,6	33,02473708	0,043369129
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component11.seg	3	Cytoplasm	10080000	6080	289,5238095	22,7270584	0,521978084
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component11.seg	4	Cytoplasm	6720000	3795	271,0714286	23,96449566	0,371887733
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component11.seg	5	Cytoplasm	4800000	2361	236,1	18,63389981	4,529629089
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component12.seg	1	Cytoplasm	46080000	20637	214,96875	27,90192462	0,113905766
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component12.seg	2	Cytoplasm	30240000	12129	192,5238095	28,80119255	0,072264855
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component12.seg	3	Cytoplasm	25440000	10206	192,5660377	26,37340094	0,197965442
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component12.seg	4	Cytoplasm	7200000	2755	183,6666667	30,60199558	0,058517864
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component13.seg	1	Mixed	15840000	12272	371,8787879	28,29087793	0,131212372
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component13.seg	2	Cytoplasm	8160000	4299	252,8823529	25,07144792	0,422553687
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component14.seg	1	Cytoplasm	21600000	9770	217,1111111	29,04186082	0,055760309
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component14.seg	2	Cytoplasm	7680000	3639	227,4375	24,63880183	0,397697588
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component14.seg	3	Cytoplasm	7200000	5097	339,8	25,89958043	0,342722373
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component15.seg	1	Cytoplasm	8160000	3881	228,2941176	28,07460156	0,396510585
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component15.seg	2	Cytoplasm	7680000	3663	228,9375	26,63841342	0,425014552
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component15.seg	3	Cytoplasm	5280000	2706	246	20,51060959	3,361555592
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component16.seg	1	Cytoplasm	16320000	7770	228,5294118	27,91016511	0,135188505
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component16.seg	2	Cytoplasm	7680000	4018	251,125	27,75083457	0,344209499
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component16.seg	3	Cytoplasm	7680000	4298	268,625	30,59737643	0,06361812
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_110125_018\test_component16.seg	4	Cytoplasm	5280000	2498	227,0909091	26,39428939	0,328697338
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component22.seg	1	Cytoplasm	63897600	27782	534,2692308	22,79979685	0,415403775
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component24.seg	1	Cytoplasm	105676800	31976	371,8139535	25,15501965	0,108370048
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component24.seg	2	Mixed	62668800	33817	663,0784314	21,85791651	0,407415241
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component24.seg	3	Mixed	54067200	28875	656,25	27,47834694	0,13154415
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component24.seg	4	Cytoplasm	47923200	13679	350,7435897	23,06507511	0,344533175
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component24.seg	5	Cytoplasm	12288000	4816	481,6	22,09782813	0,63908273
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component24.seg	6	Cytoplasm	12288000	4126	412,6	26,35197587	0,095340722
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component25.seg	1	Mixed	78643200	38037	594,328125	22,07234085	0,511266184
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component25.seg	2	Cytoplasm	66355200	26806	496,4074074	26,15981137	0,36826342
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component25.seg	3	Nucleus	35635200	27909	962,3793103	23,59660993	0,276488093
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component25.seg	4	Cytoplasm	13516800	3679	334,4545455	24,58331465	0,702991003
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	1	Cytoplasm	57753600	33207	706,5319149	21,76697018	0,375461104
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	2	Nucleus	30720000	30626	1225,04	25,25310088	0,249991268
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	3	Cytoplasm	25804800	13143	625,8571429	20,80122969	0,772719626
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	4	Cytoplasm	19660800	7475	467,1875	16,73895252	1,601465723
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	5	Nucleus	17203200	11824	844,5714286	15,92892695	1,401282507
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	6	Cytoplasm	13516800	6976	634,1818182	18,52779068	2,100972245
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component26.seg	7	Cytoplasm	12288000	5236	523,6	24,52819062	0,63908273
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component27.seg	1	Cytoplasm	23347200	7172	377,4736842	21,01524971	0,822438307
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component28.seg	1	Mixed	47923200	30166	773,4871795	24,11680364	0,291085418
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component29.seg	1	Mixed	67584000	43710	794,7272727	27,24276685	0,164430187
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component29.seg	2	Cytoplasm	62668800	22529	441,745098	23,93089777	0,425018491
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component29.seg	3	Cytoplasm	49152000	18361	459,025	20,43691796	1,077735034
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component29.seg	4	Cytoplasm	44236800	15563	432,3055556	24,2192788	0,332761832
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component29.seg	5	Cytoplasm	27033600	12283	558,3181818	26,35434567	0,194352048
1,5H LEA  MICHAL_SEGMENT\LEA_1.5H_26DEC24_011\test_component29.seg	6	Nucleus	24576000	18905	945,25	21,15917687	1,038735502
