name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
DRY\DRY ICL 13042024_031\test_component16.seg	2	Cytoplasm	69836800	98964	1799,345455	21,41173943	0,392699054
DRY\DRY ICL 13042024_031\test_component16.seg	3	Mixed	59678720	95661	2035,340426	20,85682035	0,410852474
DRY\DRY ICL 13042024_031\test_component16.seg	4	Mixed	27934720	40019	1819,045455	23,61311009	0,198006396
DRY\DRY ICL 13042024_031\test_component16.seg	5	Cytoplasm	17776640	24024	1716	20,50081934	0,733894144
DRY\DRY ICL 13042024_031\test_component17.seg	1	Nucleus	129515520	191520	1877,647059	22,6676018	0,268486255
DRY\DRY ICL 13042024_031\test_component17.seg	2	Cytoplasm	95232000	112957	1506,093333	20,85020659	0,479960177
DRY\DRY ICL 13042024_031\test_component17.seg	3	Cytoplasm	92692480	107654	1474,712329	24,38077955	0,192151927
DRY\DRY ICL 13042024_031\test_component17.seg	4	Cytoplasm	43171840	47291	1390,911765	24,16430383	0,284783297
DRY\DRY ICL 13042024_031\test_component17.seg	5	Cytoplasm	41902080	47927	1452,333333	23,42435824	0,261581644
DRY\DRY ICL 13042024_031\test_component17.seg	6	Cytoplasm	36823040	38985	1344,310345	22,60941771	0,272980441
DRY\DRY ICL 13042024_031\test_component17.seg	7	Nucleus	22855680	36748	2041,555556	19,11392969	1,096628297
DRY\DRY ICL 13042024_031\test_component17.seg	8	Nucleus	22855680	32566	1809,222222	26,16920959	0,150767628
DRY\DRY ICL 13042024_031\test_component17.seg	9	Mixed	21585920	28495	1676,176471	20,60382115	0,812467223
DRY\DRY ICL 13042024_031\test_component17.seg	10	Nucleus	16506880	24475	1882,692308	21,1047231	0,792009326
DRY\DRY ICL 13042024_031\test_component17.seg	11	Cytoplasm	13967360	16733	1521,181818	15,97462872	2,171004653
DRY\DRY ICL 13042024_031\test_component18.seg	1	Cytoplasm	64757760	80877	1585,823529	22,47678967	0,398853072
DRY\DRY ICL 13042024_031\test_component18.seg	2	Cytoplasm	60948480	76077	1584,9375	28,72308385	0,252101339
DRY\DRY ICL 13042024_031\test_component18.seg	3	Cytoplasm	60948480	67158	1399,125	22,30017198	0,365542766
DRY\DRY ICL 13042024_031\test_component18.seg	4	Cytoplasm	54599680	61592	1432,372093	24,68316848	0,303184668
DRY\DRY ICL 13042024_031\test_component18.seg	5	Cytoplasm	53329920	63543	1512,928571	19,5981043	1,116930139
DRY\DRY ICL 13042024_031\test_component18.seg	6	Cytoplasm	49520640	46830	1200,769231	25,09344747	0,297003497
DRY\DRY ICL 13042024_031\test_component18.seg	7	Cytoplasm	27934720	27174	1235,181818	20,36590838	1,051428171
DRY\DRY ICL 13042024_031\test_component18.seg	8	Nucleus	25395200	37595	1879,75	25,13657757	0,180005815
DRY\DRY ICL 13042024_031\test_component18.seg	9	Cytoplasm	21585920	18503	1088,411765	21,8517776	0,714287129
DRY\DRY ICL 13042024_031\test_component18.seg	10	Cytoplasm	21585920	20567	1209,823529	16,20153258	1,758275908
DRY\DRY ICL 13042024_031\test_component18.seg	11	Cytoplasm	19046400	24481	1632,066667	17,46018959	1,551419919
DRY\DRY ICL 13042024_031\test_component18.seg	12	Nucleus	17776640	26790	1913,571429	21,49620069	0,733894144
DRY\DRY ICL 13042024_031\test_component18.seg	13	Cytoplasm	17776640	20862	1490,142857	18,23048713	1,847726771
DRY\DRY ICL 13042024_031\test_component18.seg	14	Cytoplasm	13967360	12131	1102,818182	23,10808102	0,462185789
DRY\DRY ICL 13042024_031\test_component18.seg	15	Cytoplasm	12697600	13485	1348,5	27,32981221	0,10014821
DRY\DRY ICL 13042024_031\test_component18.seg	16	Nucleus	12697600	18590	1859	16,9884123	2,925385454
DRY\DRY ICL 13042024_031\test_component19.seg	1	Cytoplasm	96501760	95806	1260,605263	22,3098336	0,486359646
DRY\DRY ICL 13042024_031\test_component19.seg	2	Nucleus	92692480	130791	1791,657534	25,5810057	0,205330874
DRY\DRY ICL 13042024_031\test_component19.seg	3	Nucleus	38092800	53109	1770,3	19,56489447	0,968592449
DRY\DRY ICL 13042024_031\test_component19.seg	4	Cytoplasm	30474240	30525	1271,875	21,64535092	0,774873959
DRY\DRY ICL 13042024_031\test_component19.seg	5	Cytoplasm	29204480	29064	1263,652174	24,00881677	0,216501729
DRY\DRY ICL 13042024_031\test_component19.seg	6	Cytoplasm	27934720	28550	1297,727273	19,28228094	0,924371578
DRY\DRY ICL 13042024_031\test_component19.seg	7	Cytoplasm	12697600	11782	1178,2	16,9884123	2,925385454
DRY\DRY ICL 13042024_031\test_component20.seg	1	Cytoplasm	76185600	68051	1134,183333	26,60947391	0,161058261
DRY\DRY ICL 13042024_031\test_component20.seg	2	Cytoplasm	39362560	40267	1298,935484	24,93560716	0,259655359
DRY\DRY ICL 13042024_031\test_component20.seg	3	Cytoplasm	31744000	34315	1372,6	22,14186686	0,664839369
DRY\DRY ICL 13042024_031\test_component20.seg	4	Cytoplasm	31744000	32982	1319,28	22,4328976	0,932944667
DRY\DRY ICL 13042024_031\test_component20.seg	5	Nucleus	20316160	28999	1812,4375	23,2175137	0,672270239
DRY\DRY ICL 13042024_031\test_component20.seg	6	Cytoplasm	15237120	14621	1218,416667	23,91762257	0,573506275
DRY\DRY ICL 13042024_031\test_component20.seg	7	Cytoplasm	12697600	11453	1145,3	19,8758268	2,925385454
DRY\DRY ICL 13042024_031\test_component21.seg	1	Cytoplasm	113008640	129900	1459,550562	22,84843966	0,226866956
DRY\DRY ICL 13042024_031\test_component21.seg	2	Cytoplasm	39362560	40814	1316,580645	23,84813082	0,658377013
DRY\DRY ICL 13042024_031\test_component21.seg	3	Nucleus	39362560	50542	1630,387097	32,52838584	0,038201688
DRY\DRY ICL 13042024_031\test_component21.seg	4	Cytoplasm	38092800	34978	1165,933333	22,72440225	0,26224626
DRY\DRY ICL 13042024_031\test_component21.seg	5	Cytoplasm	17776640	19619	1401,357143	18,23048713	1,847726771
DRY\DRY ICL 13042024_031\test_component21.seg	6	Cytoplasm	12697600	10067	1006,7	19,26740993	0,720023259
DRY\DRY ICL 13042024_031\test_component22.seg	1	Cytoplasm	45711360	40046	1112,388889	25,51330281	0,314695512
DRY\DRY ICL 13042024_031\test_component22.seg	2	Cytoplasm	26664960	23996	1142,666667	23,15042056	0,197675492
DRY\DRY ICL 13042024_031\test_component22.seg	3	Cytoplasm	25395200	22935	1146,75	22,40249921	0,693009316
DRY\DRY ICL 13042024_031\test_component22.seg	4	Cytoplasm	24125440	22717	1195,631579	23,51566485	0,908051603
DRY\DRY ICL 13042024_031\test_component22.seg	5	Cytoplasm	22855680	20496	1138,666667	30,67793254	0,122294039
DRY\DRY ICL 13042024_031\test_component22.seg	6	Cytoplasm	20316160	19359	1209,9375	20,97471205	0,672270239
DRY\DRY ICL 13042024_031\test_component22.seg	7	Cytoplasm	16506880	16104	1238,769231	23,14975459	0,681473134
DRY\DRY ICL 13042024_031\test_component23.seg	1	Cytoplasm	126976000	112606	1126,06	32,55367547	0,266675281
DRY\DRY ICL 13042024_031\test_component23.seg	2	Cytoplasm	60948480	57762	1203,375	21,4472883	0,365542766
DRY\DRY ICL 13042024_031\test_component23.seg	3	Cytoplasm	24125440	21787	1146,684211	21,56714053	0,908051603
DRY\DRY ICL 13042024_031\test_component23.seg	4	Cytoplasm	20316160	17485	1092,8125	16,78975516	1,938180958
DRY\DRY ICL 13042024_031\test_component24.seg	1	Nucleus	292044800	414392	1801,704348	25,69390996	0,131553185
DRY\DRY ICL 13042024_031\test_component24.seg	2	Mixed	53329920	64421	1533,833333	18,01979219	1,151679253
DRY\DRY ICL 13042024_031\test_component24.seg	3	Cytoplasm	48250880	47434	1248,263158	22,88375485	0,318287215
DRY\DRY ICL 13042024_031\test_component24.seg	4	Cytoplasm	38092800	36212	1207,066667	25,49677664	0,25127938
DRY\DRY ICL 13042024_031\test_component24.seg	5	Cytoplasm	36823040	36527	1259,551724	18,49749798	1,218489808
DRY\DRY ICL 13042024_031\test_component24.seg	6	Cytoplasm	36823040	37750	1301,724138	19,93774789	1,042344935
DRY\DRY ICL 13042024_031\test_component24.seg	7	Cytoplasm	20316160	20350	1271,875	26,43627923	0,150609898
DRY\DRY ICL 13042024_031\test_component24.seg	8	Cytoplasm	16506880	16011	1231,615385	16,72189348	2,565732772
DRY\DRY ICL 13042024_031\test_component25.seg	1	Cytoplasm	27934720	22181	1008,227273	29,32613196	0,064039973
DRY\DRY ICL 13042024_031\test_component25.seg	2	Cytoplasm	24125440	16549	871	20,75302088	0,65835885
DRY\DRY ICL 13042024_031\test_component25.seg	3	Cytoplasm	17776640	17155	1225,357143	22,93832417	0,733894144
DRY\DRY ICL 13042024_031\test_component25.seg	4	Cytoplasm	17776640	10819	772,7857143	21,49620069	0,669090655
DRY\DRY ICL 13042024_031\test_component25.seg	5	Cytoplasm	17776640	12775	912,5	23,45281679	0,588236459
DRY\DRY ICL 13042024_031\test_component25.seg	6	Cytoplasm	13967360	12586	1144,181818	15,97462872	2,171004653
DRY\DRY ICL 13042024_031\test_component26.seg	1	Cytoplasm	41902080	33233	1007,060606	24,89655546	0,276407318
DRY\DRY ICL 13042024_031\test_component26.seg	2	Cytoplasm	22855680	15228	846	20,22069732	0,860259413
DRY\DRY ICL 13042024_031\test_component26.seg	3	Cytoplasm	21585920	17129	1007,588235	26,28221366	0,153004942
DRY\DRY ICL 13042024_031\test_component27.seg	1	Cytoplasm	60948480	65494	1364,458333	26,80128209	0,140698811
DRY\DRY ICL 13042024_031\test_component27.seg	2	Cytoplasm	15237120	16506	1375,5	23,91762257	0,600209905
DRY\DRY ICL 13042024_031\test_component27.seg	3	Cytoplasm	12697600	13055	1305,5	16,9884123	2,925385454
DRY\DRY ICL 13042024_031\test_component28.seg	1	Cytoplasm	67297280	66894	1262,150943	25,3218832	0,151121158
DRY\DRY ICL 13042024_031\test_component28.seg	2	Nucleus	46981120	68439	1849,702703	20,19733683	0,983962266
DRY\DRY ICL 13042024_031\test_component28.seg	3	Nucleus	44441600	67040	1915,428571	25,95175131	0,104040169
DRY\DRY ICL 13042024_031\test_component28.seg	4	Nucleus	27934720	38356	1743,454545	20,36590838	0,790744433
DRY\DRY ICL 13042024_031\test_component28.seg	5	Mixed	19046400	22010	1467,333333	20,06312064	0,786315155
DRY\DRY ICL 13042024_031\test_component29.seg	1	Cytoplasm	27934720	29395	1336,136364	27,41809358	0,198006396
DRY\DRY ICL 13042024_031\test_component29.seg	2	Nucleus	20316160	23854	1490,875	22,74828449	0,764675034
DRY\DRY ICL 13042024_031\test_component30.seg	1	Nucleus	31744000	31686	1267,44	20,16136308	0,807160374
DRY\DRY ICL 13042024_031\test_component30.seg	2	Nucleus	17776640	16234	1159,571429	18,23048713	1,847726771
DRY\DRY ICL 13042024_031\test_component30.seg	3	Nucleus	17776640	15385	1098,928571	20,00905882	0,733894144
DRY\DRY ICL 13042024_031\test_component31.seg	1	Nucleus	46981120	62764	1696,324324	23,50223471	0,281772549
DRY\DRY ICL 13042024_031\test_component31.seg	2	Cytoplasm	40632320	30335	947,96875	23,30675217	0,279729344
DRY\DRY ICL 13042024_031\test_component31.seg	3	Cytoplasm	34283520	31258	1157,703704	19,86768301	0,970459077
DRY\DRY ICL 13042024_031\test_component31.seg	4	Cytoplasm	31744000	26284	1051,36	28,69953593	0,074314407
DRY\DRY ICL 13042024_031\test_component31.seg	5	Cytoplasm	25395200	17379	868,95	25,55435473	0,167519587
DRY\DRY ICL 13042024_031\test_component31.seg	6	Cytoplasm	19046400	13281	885,4	24,26483679	0,716882844
DRY\DRY ICL 13042024_031\test_component31.seg	7	Nucleus	19046400	21854	1456,933333	20,06312064	0,913856914
DRY\DRY ICL 13042024_031\test_component31.seg	8	Cytoplasm	15237120	12289	1024,083333	23,34390196	0,629052124
DRY\DRY ICL 13042024_031\test_component31.seg	9	Cytoplasm	13967360	12879	1170,818182	21,91169854	0,670161737
DRY\DRY ICL 13042024_031\test_component31.seg	10	Cytoplasm	12697600	13086	1308,6	23,45365498	0,609237943
DRY\DRY ICL 13042024_031\test_component32.seg	1	Cytoplasm	60948480	53425	1113,020833	22,97349788	0,365542766
DRY\DRY ICL 13042024_031\test_component32.seg	2	Mixed	24125440	26521	1395,842105	22,32685161	0,798320908
DRY\DRY ICL 13042024_031\test_component32.seg	3	Cytoplasm	22855680	21186	1177	22,334263	0,623708384
DRY\DRY ICL 13042024_031\test_component32.seg	4	Cytoplasm	22855680	21964	1220,222222	28,78737259	0,052396341
DRY\DRY ICL 13042024_031\test_component33.seg	1	Cytoplasm	59678720	52126	1109,06383	22,58247329	0,357927291
DRY\DRY ICL 13042024_031\test_component33.seg	2	Cytoplasm	43171840	39739	1168,794118	22,73540652	0,284783297
DRY\DRY ICL 13042024_031\test_component33.seg	3	Cytoplasm	35553280	33021	1179,321429	21,8597846	1,006402006
DRY\DRY ICL 13042024_031\test_component33.seg	4	Cytoplasm	16506880	15937	1225,923077	19,55299163	0,681473134
DRY\DRY ICL 13042024_031\test_component34.seg	1	Nucleus	100311040	129528	1639,594937	22,50396155	0,201376287
DRY\DRY ICL 13042024_031\test_component34.seg	2	Cytoplasm	78725120	72881	1175,5	23,69895393	0,383200322
DRY\DRY ICL 13042024_031\test_component34.seg	3	Cytoplasm	38092800	34328	1144,266667	23,03252713	0,26224626
DRY\DRY ICL 13042024_031\test_component34.seg	4	Cytoplasm	31744000	30233	1209,32	18,8418309	1,050422248
DRY\DRY ICL 13042024_031\test_component34.seg	5	Nucleus	27934720	33526	1523,909091	25,10012663	0,820991307
DRY\DRY ICL 13042024_031\test_component34.seg	6	Cytoplasm	21585920	20869	1227,588235	21,8517776	0,714287129
DRY\DRY ICL 13042024_031\test_component34.seg	7	Cytoplasm	16506880	16617	1278,230769	26,37723282	0,345716472
DRY\DRY ICL 13042024_031\test_component34.seg	8	Cytoplasm	15237120	13038	1086,5	23,91762257	0,629052124
DRY\DRY ICL 13042024_031\test_component34.seg	9	Cytoplasm	13967360	12806	1164,181818	18,62774208	3,217923999
DRY\DRY ICL 13042024_031\test_component35.seg	1	Cytoplasm	193003520	214269	1409,664474	23,92200363	0,172911973
DRY\DRY ICL 13042024_031\test_component35.seg	2	Cytoplasm	57139200	46312	1029,155556	27,58095505	0,124041353
DRY\DRY ICL 13042024_031\test_component35.seg	3	Cytoplasm	39362560	30198	974,1290323	22,8899142	0,291806678
DRY\DRY ICL 13042024_031\test_component35.seg	4	Nucleus	31744000	29267	1170,68	18,8418309	1,050422248
DRY\DRY ICL 13042024_031\test_component35.seg	5	Cytoplasm	25395200	26073	1303,65	23,14578229	0,840337798
DRY\DRY ICL 13042024_031\test_component35.seg	6	Cytoplasm	20316160	14800	925	16,78975516	1,938180958
DRY\DRY ICL 13042024_031\test_component35.seg	7	Nucleus	15237120	14258	1188,166667	23,91762257	0,573506275
DRY\DRY ICL 13042024_031\test_component35.seg	8	Nucleus	15237120	13784	1148,666667	17,59284585	3,510462544
DRY\DRY ICL 13042024_031\test_component35.seg	9	Cytoplasm	15237120	15678	1306,5	30,33104598	0,108003489
DRY\DRY ICL 13042024_031\test_component35.seg	10	Cytoplasm	13967360	11362	1032,909091	18,62774208	2,171004653
DRY\DRY ICL 13042024_031\test_component35.seg	11	Cytoplasm	13967360	9580	870,9090909	22,5072399	0,576631113
DRY\DRY ICL 13042024_031\test_component39.seg	1	Cytoplasm	83804160	50159	759,9848485	18,86388225	0,448411478
DRY\DRY ICL 13042024_031\test_component39.seg	2	Cytoplasm	74915840	40371	684,2542373	26,40792095	0,149444716
DRY\DRY ICL 13042024_031\test_component39.seg	3	Cytoplasm	62218240	37421	763,6938776	26,68433213	0,142634485
DRY\DRY ICL 13042024_031\test_component39.seg	4	Cytoplasm	38092800	20168	672,2666667	19,56489447	0,968592449
DRY\DRY ICL 13042024_031\test_component39.seg	5	Cytoplasm	12697600	7770	777	25,41888912	0,477921896
DRY\DRY ICL 13042024_031\test_component42.seg	1	Cytoplasm	49520640	53302	1366,717949	23,24938509	0,297003497
DRY\DRY ICL 13042024_031\test_component42.seg	2	Cytoplasm	36823040	30240	1042,758621	30,03951813	0,108504312
DRY\DRY ICL 13042024_031\test_component42.seg	3	Cytoplasm	13967360	8958	814,3636364	24,84528383	0,670161737
DRY\DRY ICL 13042024_031\test_component43.seg	1	Nucleus	34283520	35071	1298,925926	23,61295457	0,254154204
DRY\DRY ICL 13042024_031\test_component43.seg	2	Cytoplasm	15237120	11300	941,6666667	27,36161959	0,112957424
DRY\DRY ICL 13042024_031\test_component44.seg	1	Cytoplasm	96501760	68849	905,9078947	21,81839364	0,475166175
DRY\DRY ICL 13042024_031\test_component44.seg	2	Cytoplasm	30474240	27582	1149,25	22,70686037	0,584289581
DRY\DRY ICL 13042024_031\test_component45.seg	1	Mixed	111738880	98464	1118,909091	26,53998198	0,101610811
DRY\DRY ICL 13042024_031\test_component45.seg	2	Cytoplasm	34283520	29572	1095,259259	29,70499882	0,214021345
DRY\DRY ICL 13042024_031\test_component45.seg	3	Cytoplasm	13967360	10541	958,2727273	18,62774208	3,217923999
DRY\DRY ICL 13042024_031\test_component45.seg	4	Cytoplasm	12697600	10055	1005,5	16,9884123	2,925385454
DRY\DRY ICL 13042024_021\test_component01.seg	1	Cytoplasm	71270400	18611	320,8793103	22,03711969	0,483354362
DRY\DRY ICL 13042024_021\test_component01.seg	2	Cytoplasm	45465600	13356	360,972973	26,40160182	0,114733578
DRY\DRY ICL 13042024_021\test_component01.seg	3	Cytoplasm	45465600	12232	330,5945946	18,57441573	1,218132978
DRY\DRY ICL 13042024_021\test_component01.seg	4	Cytoplasm	43008000	10787	308,2	22,78653377	0,943018155
DRY\DRY ICL 13042024_021\test_component01.seg	5	Cytoplasm	43008000	9067	259,0571429	31,53332322	0,085471084
DRY\DRY ICL 13042024_021\test_component01.seg	6	Cytoplasm	38092800	9316	300,516129	19,86727575	1,0205979
DRY\DRY ICL 13042024_021\test_component01.seg	7	Cytoplasm	31948800	8140	313,0769231	26,43282239	0,207701887
DRY\DRY ICL 13042024_021\test_component01.seg	8	Cytoplasm	25804800	7776	370,2857143	21,84991079	0,909010761
DRY\DRY ICL 13042024_021\test_component01.seg	9	Cytoplasm	22118400	5891	327,2777778	22,18276358	0,891347572
DRY\DRY ICL 13042024_021\test_component01.seg	10	Cytoplasm	20889600	6214	365,5294118	19,57461479	0,735865854
DRY\DRY ICL 13042024_021\test_component01.seg	11	Cytoplasm	18432000	4209	280,6	22,18456343	0,649293401
DRY\DRY ICL 13042024_021\test_component01.seg	12	Cytoplasm	17203200	5123	365,9285714	18,15244965	1,788122681
DRY\DRY ICL 13042024_021\test_component01.seg	13	Cytoplasm	13516800	3327	302,4545455	22,91064583	0,702991003
DRY\DRY ICL 13042024_021\test_component02.seg	1	Cytoplasm	136396800	31378	282,6846847	22,83091245	0,29890119
DRY\DRY ICL 13042024_021\test_component02.seg	2	Nucleus	45465600	18631	503,5405405	23,84179791	0,342005217
DRY\DRY ICL 13042024_021\test_component02.seg	3	Cytoplasm	40550400	12066	365,6363636	23,27019213	0,30503168
DRY\DRY ICL 13042024_021\test_component02.seg	4	Cytoplasm	35635200	9218	317,862069	26,81881363	0,256191336
DRY\DRY ICL 13042024_021\test_component02.seg	5	Cytoplasm	31948800	6923	266,2692308	22,06408192	0,700527772
DRY\DRY ICL 13042024_021\test_component03.seg	1	Cytoplasm	18432000	7170	478	17,3965897	1,91584573
DRY\DRY ICL 13042024_021\test_component03.seg	2	Cytoplasm	13516800	3982	362	20,68048725	0,743979197
DRY\DRY ICL 13042024_021\test_component04.seg	1	Cytoplasm	83558400	19331	284,2794118	21,78722317	0,416025141
DRY\DRY ICL 13042024_021\test_component04.seg	2	Cytoplasm	44236800	10908	303	24,96921631	0,34278664
DRY\DRY ICL 13042024_021\test_component04.seg	3	Cytoplasm	25804800	6815	324,5238095	24,81450194	0,194111069
DRY\DRY ICL 13042024_021\test_component04.seg	4	Cytoplasm	25804800	6571	312,9047619	23,31649663	0,803443768
DRY\DRY ICL 13042024_021\test_component04.seg	5	Cytoplasm	12288000	3369	336,9	20,18391023	0,63908273
DRY\DRY ICL 13042024_021\test_component05.seg	1	Cytoplasm	66355200	17580	325,5555556	26,22939149	0,289076824
DRY\DRY ICL 13042024_021\test_component05.seg	2	Cytoplasm	30720000	10638	425,52	25,25310088	0,208342397
DRY\DRY ICL 13042024_021\test_component05.seg	3	Cytoplasm	25804800	9736	463,6190476	25,63989076	0,194111069
DRY\DRY ICL 13042024_021\test_component05.seg	4	Cytoplasm	23347200	6288	330,9473684	21,85092458	0,625527745
DRY\DRY ICL 13042024_021\test_component05.seg	5	Mixed	23347200	9691	510,0526316	21,01524971	0,699127281
DRY\DRY ICL 13042024_021\test_component05.seg	6	Cytoplasm	19660800	5606	350,375	21,73268557	0,526760207
DRY\DRY ICL 13042024_021\test_component05.seg	7	Cytoplasm	18432000	5919	394,6	22,18456343	0,742789643
DRY\DRY ICL 13042024_021\test_component05.seg	8	Cytoplasm	15974400	5138	395,2307692	16,65702462	2,482967198
DRY\DRY ICL 13042024_021\test_component05.seg	9	Cytoplasm	12288000	4831	483,1	16,90283671	2,831018181
DRY\DRY ICL 13042024_021\test_component07.seg	1	Nucleus	15974400	8192	630,1538462	22,41995478	0,83080755
DRY\DRY ICL 13042024_021\test_component08.seg	1	Cytoplasm	278937600	111986	493,3303965	26,97675928	0,222791632
DRY\DRY ICL 13042024_021\test_component08.seg	2	Cytoplasm	50380800	19474	474,9756098	23,90688519	0,362201543
DRY\DRY ICL 13042024_021\test_component08.seg	3	Cytoplasm	29491200	10662	444,25	23,41770321	0,221841222
DRY\DRY ICL 13042024_021\test_component09.seg	1	Cytoplasm	35635200	11496	396,4137931	20,39853302	0,954752874
DRY\DRY ICL 13042024_021\test_component09.seg	2	Cytoplasm	34406400	10995	392,6785714	28,72740297	0,258814759
DRY\DRY ICL 13042024_021\test_component09.seg	3	Cytoplasm	33177600	8532	316	19,08111341	1,168728121
DRY\DRY ICL 13042024_021\test_component09.seg	4	Cytoplasm	22118400	5157	286,5	22,4846918	0,891347572
DRY\DRY ICL 13042024_021\test_component09.seg	5	Cytoplasm	18432000	5628	375,2	21,69158453	0,649293401
DRY\DRY ICL 13042024_021\test_component10.seg	1	Cytoplasm	143769600	34624	295,9316239	23,78397688	0,146244892
DRY\DRY ICL 13042024_021\test_component10.seg	2	Cytoplasm	110592000	28744	319,3777778	23,2144682	0,242352316
DRY\DRY ICL 13042024_021\test_component10.seg	3	Cytoplasm	83558400	20858	306,7352941	22,09094046	0,397383706
DRY\DRY ICL 13042024_021\test_component10.seg	4	Cytoplasm	67584000	15787	287,0363636	21,2221039	0,410505076
DRY\DRY ICL 13042024_021\test_component10.seg	5	Mixed	33177600	11951	442,6296296	26,28978227	0,084347749
DRY\DRY ICL 13042024_021\test_component11.seg	1	Nucleus	78643200	41692	651,4375	23,66355516	0,471401183
DRY\DRY ICL 13042024_021\test_component12.seg	1	Cytoplasm	39321600	15612	487,875	23,99738563	0,305090309
DRY\DRY ICL 13042024_021\test_component12.seg	2	Cytoplasm	33177600	9375	347,2222222	22,24339149	0,609601089
DRY\DRY ICL 13042024_021\test_component12.seg	3	Cytoplasm	23347200	5985	315	20,60150331	0,822438307
DRY\DRY ICL 13042024_021\test_component12.seg	4	Cytoplasm	17203200	7285	520,3571429	27,22786814	0,147061535
DRY\DRY ICL 13042024_021\test_component13.seg	1	Cytoplasm	61440000	19246	384,92	21,41253101	0,399426707
DRY\DRY ICL 13042024_021\test_component13.seg	2	Nucleus	49152000	21528	538,2	26,95421428	0,11958559
DRY\DRY ICL 13042024_021\test_component13.seg	3	Cytoplasm	19660800	4283	267,6875	23,49146168	0,692579627
DRY\DRY ICL 13042024_021\test_component13.seg	4	Cytoplasm	18432000	4858	323,8666667	23,527599	0,149994761
DRY\DRY ICL 13042024_021\test_component13.seg	5	Cytoplasm	15974400	4026	309,6923077	19,38593109	0,709248068
DRY\DRY ICL 13042024_021\test_component13.seg	6	Cytoplasm	12288000	2896	289,6	20,18391023	0,63908273
DRY\DRY ICL 13042024_021\test_component14.seg	1	Cytoplasm	60211200	14600	297,9591837	22,75007636	0,391438172
DRY\DRY ICL 13042024_021\test_component14.seg	2	Cytoplasm	47923200	10550	270,5128205	22,80046784	0,344533175
DRY\DRY ICL 13042024_021\test_component14.seg	3	Cytoplasm	45465600	10950	295,9459459	24,11996979	0,312809435
DRY\DRY ICL 13042024_021\test_component14.seg	4	Mixed	44236800	16116	447,6666667	19,35353365	1,185210465
DRY\DRY ICL 13042024_021\test_component14.seg	5	Nucleus	41779200	20496	602,8235294	19,47081612	0,945483373
DRY\DRY ICL 13042024_021\test_component14.seg	6	Cytoplasm	38092800	9326	300,8387097	25,62666667	0,286544911
DRY\DRY ICL 13042024_021\test_component14.seg	7	Nucleus	36864000	18572	619,0666667	26,15091135	0,281605594
DRY\DRY ICL 13042024_021\test_component14.seg	8	Cytoplasm	31948800	7609	292,6538462	20,47915843	1,125441894
DRY\DRY ICL 13042024_021\test_component14.seg	9	Cytoplasm	22118400	7586	421,4444444	21,31220332	0,779152081
DRY\DRY ICL 13042024_021\test_component14.seg	10	Nucleus	22118400	9747	541,5	21,31220332	0,779152081
DRY\DRY ICL 13042024_021\test_component14.seg	11	Cytoplasm	13516800	4619	419,9090909	18,52779068	3,114119999
DRY\DRY ICL 13042024_021\test_component14.seg	12	Cytoplasm	12288000	3264	326,4	22,09782813	0,63908273
DRY\DRY ICL 13042024_021\test_component14.seg	13	Cytoplasm	12288000	2684	268,4	21,45344576	0,545575437
DRY\DRY ICL 13042024_021\test_component15.seg	1	Cytoplasm	20889600	5941	349,4705882	20,75964618	0,841828263
DRY\DRY ICL 13042024_021\test_component16.seg	1	Mixed	105676800	49242	572,5813953	22,91444353	0,465326937
DRY\DRY ICL 13042024_021\test_component16.seg	2	Nucleus	25804800	13889	661,3809524	23,04066247	0,691372771
DRY\DRY ICL 13042024_021\test_component16.seg	3	Cytoplasm	13516800	4738	430,7272727	15,90772522	2,100972245
DRY\DRY ICL 13042024_021\test_component17.seg	1	Cytoplasm	66355200	21848	404,5925926	22,8137054	0,450019578
DRY\DRY ICL 13042024_021\test_component17.seg	2	Nucleus	63897600	26602	511,5769231	23,10021102	0,415403775
DRY\DRY ICL 13042024_021\test_component17.seg	3	Nucleus	54067200	35847	814,7045455	22,76223867	0,351495502
DRY\DRY ICL 13042024_021\test_component17.seg	4	Cytoplasm	35635200	11726	404,3448276	25,91118138	0,213603661
DRY\DRY ICL 13042024_021\test_component17.seg	5	Nucleus	28262400	14080	612,173913	18,15943768	1,13894412
DRY\DRY ICL 13042024_021\test_component17.seg	6	Cytoplasm	15974400	4624	355,6923077	23,5213268	0,427992668
DRY\DRY ICL 13042024_021\test_component17.seg	7	Nucleus	12288000	6219	621,9	16,90283671	1,909974768
DRY\DRY ICL 13042024_021\test_component17.seg	8	Cytoplasm	12288000	4016	401,6	16,90283671	2,831018181
DRY\DRY ICL 13042024_021\test_component18.seg	1	Cytoplasm	62668800	21875	428,9215686	22,44575724	0,407415241
DRY\DRY ICL 13042024_021\test_component18.seg	2	Cytoplasm	40550400	11731	355,4848485	18,47366694	1,086442926
DRY\DRY ICL 13042024_021\test_component18.seg	3	Cytoplasm	24576000	8026	401,3	24,90564109	0,199993015
DRY\DRY ICL 13042024_021\test_component18.seg	4	Cytoplasm	15974400	4122	317,0769231	20,9679871	0,83080755
DRY\DRY ICL 13042024_021\test_component19.seg	1	Cytoplasm	24576000	7421	371,05	20,63365368	0,865724534
DRY\DRY ICL 13042024_021\test_component19.seg	2	Cytoplasm	24576000	5850	292,5	24,1926956	0,538867517
